RECORDKEY,STT_CONT,CALL_L_CLASS_NAME,CALL_M_CLASS_NAME,CALL_L_CLASS_CD,CALL_M_CLASS_CD,CALL_START_TIME,CALL_END_TIME
1.81E+17," 디큐 인터넷 면세점 치시이입니다
무엇을 도와드릴까요
아 제가 그 거기서 구매를 했구요
외국에 나갈 때 가져가지 갔다 왔는데요
네
그 거기서 그인 도장에서 물건받을 때 물건이 이제 하셨어요
네 네
근데 일단 가져가서 쓰라고 하더라고요
네
그래서 이제 귀국해서인데 네
그 업체에서 전화가 와가지고 보냈어요
네 네
맡겨 교환을 해준다고 근데 그 계속 가져가서 각각 새 걸로 조회했을 텐데 지금 주지를 않아요
열흘이 넘었는데 보내주세요
아 그 막 맞교환을 할려고 하셔서 상품도
아니요
맞교환을 아니고 인도 받아서 주문 것 같애요
아 그 상품 어쨌든 교환 처리를 하기로 했는데 물건은 가져갔는데 고객님은 물건 못 받으셨다는 말씀이시죠
네네네네네
우선 주문건 먼저 확인하실 때 사용하시는 아이디 혹은 여권 번호 말씀 부탁 드리겠습니다
역 아이디아*디만 불러드려야 돼요
네 네
아 일주일이나 * *공* * *스*이 *이
네
*스*이요
아니요
에스이 아이엔 에이엔 이 공공하나요
네 네 네
네
성함이 어떻게 되십니까
이게 만약에 *영*요
그 아이디가 아니신 조회가 네
아니죠
아 그러면은 저 박영주 들려서 영자를 해주시겠어요
네
잠시만요
이게
박영주 아이디 끝인가요
아 그리고 이 공공일이요
아 네
성함 박영주 고객님 본인 맞으*가*
네 네 네
네
소중한 개인정보 확인 감사합니다
고객님 브랜드 어떤 거세요
배럴이요
네
수영복 브랜드요
네
혹시 고객님 그 업체 번호 알고 계신가요
아니요
제 거기가 가지고 내가 바로 거기 했을 텐데요
그럼 물건은 어디서 보는 어디로 보내 써요
그냥 횟수가 회수를 하셨어요
아 예를 들어 왔더라고요
잠시만요
그래 가지고 가지고 왔는데 그 아저씨가 품절도 아니고 그냥 가져가 스물 문자 받았어요
그래도 방콕 저기 뭐야 반품 보내 거 그 경비실에 나갈라고 했나 그렇게 문자가 와요
네
네
그래서 제가 경비실에 아 제가 지금 어 놔두고 나간다고 그래서 그렇게 그렇게 항상 그렇게 해서 막 뜨거든요
아예
네
우선은 고객님인데 이 배럴 상품 중에서 어떤 거에요
일단 그렇게 할게요
어 신발이요
아쿠아 슈즈하게 고객님 그 반품 교환하기로 하신 거 블랙 색상이요
아쿠아 슈즈요
네
네네
맞아요
잠시만요
고객님 혹시는데 그거이 연락 그 맨 처음에 교환해 드릴께 연락은 어디로 주셨나요
예
아 연락을 제가 시는 게 아니구요
네
거기서 왔어요
그 배럴에서 회사에서
배럴에서 고객님께 연락 드렸던 그 고객님께서 그게 불량인 건 어떻게 어디 요청을 했는데 그 아인 도장에 들고 가셔서 고객님 지금
네 네
아 그인 도장에 예예예
예예예
출국할 때 그랬더니 예
거기서 결혼하고 통화해 가지고 일단 네
네
가져가서 쓰고 왜냐면 제가 가서 써야 되는 건가 가져가서 출국서 교환을 하신다고 하더라고요
어요
제가 전화갈 거라고
어 우선 죄송합니다
고객님 주말이라서 지금 오늘 하기 어려울 것 같고 제가 뭐 월요일날 확인을 해보고 연락을 드리도록 할께 오늘이 주말이라서 아마 지금 홈페이지는 업체 번호가 있긴 한데 영업을 안 해주만원 영업을 안 하거든요
네
어 오늘 안 돼요
네
그래서 확인을 해도 월요일 날 주면 되실 것 같애요
음 잠시를 제가 많이 바쁜데
하
음 우선은 제가 해서 해당 업체에서 고객님께 직접 연락을 주실 수도 있거든요
네네
네
고객님 통화 어려우신 시간 통화 가능하신 시간대가 있으신가요
아니에요
그냥 하루 종일 바쁘니까
는요 전화를 드리라고 전화를 해요
아 네
고객님 제가 연락을 드릴 수가 있구요
아니면은 지금 어떻게 될지 모르겠어서 제가 연락을 드리지 업체에서 연락을 주신다고 하실 수는 없으셔서 바로 연락 나갈 거에요
네네네네
근데 받았는데 네 네 네 네
그럼 혹시라도 고객님 연락을 못 받으시면은 부재중 보면은 그 번호로 연락을 주시면 되실 것 같애요
네 네
네
예 예
제가 못 받으세요
네
부재중 보시고 연락 주시면 되실 것 같아요
네 네
다른 문의 사항은 없으시구요
알겠습니다
예
제가 또 전화 저기 안 하게 확실하게 좀 처리 좀 해주세요
음
고객님께서 연락을 받아 주신다면 년 뭐 바로 저희가 뭐 세관 세관 연락을 할 거에요
네네
그러니까요
네 네 네
고맙습니다
네
감사합니다
행복한 하루 보내세요
네 네
",상품,"상품불량(보관, 사용)",2,203,2018-12-01 15:07,2018-12-01 15:12
1.81E+17,"아 그러세요
 디큐 면세점 신윤정입니다
아 네
인천공항구 프로 매장 연결 가능할까요
죄송합니다
고객님 공항점에는 지금 현재 전자 코너에 입 점이 안 되어 있습니다
아 그래요
네네네네
아니요
아 알겠습니다
죄송합니다
좋은 하루 되십시오
네
",상품,입점브랜드,2,209,2018-12-01 14:52,2018-12-01 14:52
1.81E+17," 디큐 면세점 한미선입니다
네
혹시 거기 신용카드로 하나요
무슨 그럼 명동 본점 쪽에만 입점되어 있습니다
고객님
명동 본점이요
네 네
네
거기 거기 명동아 그 면세점 말고요
아니요
고객님 면세점 명동 본점에 입점되어 있다고 말씀드리는 겁니다
아 저 면세점 명동 본점이거든요
네 네 네
아 네
면세점 있는 것 같죠
무슨 한글 고객님 캐빈 브랜드 말씀하시는 거 맞으시죠
네네
맞아요
네
명동 본점십층에 입점되어 있습니다
아 네
감사합니다
감사합니다
좋은 하루 보내세요
네
네
",상품,입점브랜드,2,209,2018-12-01 11:02,2018-12-01 11:02
1.81E+17," 디큐 면세점 이은정입니다
아 여보세요
예
안녕하세요
아 부산 면세점 안에 그 여행 가방리 모아도 있나요
네
디큐면세점 전 지점에 리 모아가 입 점이 안 되어 있습니다
아 있다고요
입점 안 되어 있어요
고객님
안돼 있어요
네 네
그 부산 본점에서
예
부산 서면점 디큐 면세점 오프라인 다 입점 안 되어 있어요
고객님 부산점 뿐만 아니라 디큐 면세점에 현재 리 무아가 입 점이 안 되어 있습니다
아
아 여기 그 서면 디큐에서는다가 보니까
네
예 예
없어졌어요
드렸거든요
근데 철 솔직히 됐을 거에요
고객님 리 무아가 디큐 면세점에요
아니 아니에요
이 지점에 들어와서는다 아니 면세점이 아니고 이거 백화점에
예 예
백화점은 저희 쪽에서 확인이 안 되시구요
면세점은 없어요
안내만 남아 면세점이니까
고객님
는 네 네
네
알겠습니다
네
감사합니다
네 네
즐거운 하루 되십시오
",상품,입점브랜드,2,209,2018-12-01 15:02,2018-12-01 15:03
1.81E+17," 디큐 면세점 구미선입니다
네 네
그 내역이 삼일 전 점에서 향수를 샀는데 네
네
아 죄송한데 크 크게 말씀 부탁 드릴께요
매장이요
본점에서
향수를 할 건데요
네
매장이 어디 있는지 몰라 가지고요
아 어느 브랜드신데요
고객님
그래도 괜찮아요
음 크리드 향수 코너는 구층에 있구요
찾으시는 특정 상품이 있는지는 매장으로 문의해 보셔야 될 것 같습니다
고객님께 구층이요
십층이시구 층이 뭐는데 면세 쪽 아니죠
고객님 저희 면세점이 구층부터 십이층까지인데요
구층에 반영 백화점에 구층에 반은 면세점이에요
고객님 구층에 면세점 쪽으로 가시면 있는데요
네
알겠습니다
네
감사합니다
",상품,입점브랜드,2,209,2018-12-01 15:03,2018-12-01 15:04
1.81E+17," 디큐 면세점 최고은입니다
아 네
혹시 그 월드 타워 점에 그 샘소나이트나 혹시 저기 뭐지 캠퍼 매장은 없나요
네 네
신발 매장이요
잠시만 기다려 주세요
네
네
기다려주셔서 감사합니다
저희 샘소나이트는 입 점은 되어 있구요
캠퍼는 철수를 이서현 집 이천 상태입니다
아 그리고 혹시 본점 에스케이투 매장 있는 거죠
네
입점되어 있습니다
아 혹시 본점 캠퍼 매장 연락처 좀 알 수 있을까요
네
혹시 메모 가능하세요
아네네네네
네
번호 공이 칠 오구에 육칠이 육이 이번입니다
네
아 네네
알겠습니다
감사합니다
네 네
좋은 하루 되십시오
본점에서 쌤소나이트 매장은 있죠
네 네
맞습니다
아 네
알겠습니다
감사합니다
네 네
",상품,입점브랜드,2,209,2018-12-01 15:04,2018-12-01 15:05
1.81E+17," 디큐 면세점 신윤경입니다
네
오프라인으로 배럴이요
배효원 고객님 온라인 전용 브랜드세요
아 그러면 잠실에 가도 매장이 없는 거죠
예 예
매장이 없으세요
고객님
아 원래 배럴이 디큐 저는 면세점에 매장
전 지점이 아예
없어요
아 원래 온라인 전용이요
네
온라인 전용이세요
고객님
아 네
알겠 그럼 언제 들어오는지는 모르죠
입고가 맞품절된 거 아니에요
*거* 저 온 온라인 저 일*팔* 삼천 누르시고 이번 노선 본인 보셔야 될 것 같으세요
고객님
네
알겠습니다
네
감사합니다
좋은 하루 되십시오
",상품,입점브랜드,2,209,2018-12-01 19:44,2018-12-01 19:44
1.81E+17," 디큐 면세점 이은정입니다
네
안녕하세요
그 디큐 면세점 코엑스 디큐 면세점 코엑스 점이요
고객님
네
거기 혹시 불가리가 있나요
불가리 주얼리 말씀이세요
네
맞아요
예
고객님 불가리 불가리 쥬얼리 코너 입점되어 있습니다
아 네
감사합니다
네
다른 사항은 없으시구요
네
없어요
감사합니다
즐거운 하루 보내십시오
네
",상품,입점브랜드,2,209,2018-12-01 19:44,2018-12-01 19:44
1.81E+17," 디큐 면세점 오현정입니다
네
안녕하세요
뭐 하나 여쭤볼려고 전화 드렸어요
네
고객님 무엇을 도와드릴까요
네
그 제가 다음주오는 토요일 날이 십이월 팔일 날 이제 면세점 오프라인으로 그에서 이용할려 그러는데 여기 인천공항에 해밀턴 시계 면세 하나 면세점인데요
네
고객님
네 네
네
우선 고객님 저희 디큐 면세점 같은 경우는 말씀하신 해밀턴 시계는 인천공항에서 십 취급하고 있지 않구요
네
만약에 공항 내에서 해밀턴 시계 구매를 문의하실 거면 저희 디큐가 아님 신세계나 신라 면세점으로 따로 알아보셔야 됩니다
아 그러면 가다 이렇게 전화를 전화로 물어 봐야 되나요
네 네
좀 번거로우시더라도 따로따로 알아보셔야 돼요
저희가 디큐 면세점에 칠월까지는 지금 열분 면적 운영을 해 썼는데 이제 칠월 이후부터는 운영하는 매장이 이제 회사 별로 달라져서요
예
아
공항 내에 이제 패션 잡화 쪽은 신세계나 신라 쪽에서 운영하고 있어요
네
아 네
알겠습니다
감사합니다
네
고맙습니다
좋은 하루 되십시오
네
",상품,입점브랜드,2,209,2018-12-01 15:10,2018-12-01 15:11
1.81E+17," 디큐 면세점 심윤경입니다
아 뭐 좀 여쭤볼려고 하는데요
네
그 코엑스점에 혹시 최대 백만원 입점되어 있나요
네
확인해 보겠습니다
고객님 잠시만 기다려 주시겠습니까
네
고객님 드린 말 브랜드는 시점에는 점이 안 된 걸로 확인되세요
아 그럼 혹시 어디에 있어요
지금 명동 본점 향수 코너 입점 돼 있구요
아 네
그리고 월드 타워점 일단 돼있습니다
아 네
알겠습니다
예
감사합니다
좋은 하루 되십시오
네
",상품,입점브랜드,2,209,2018-12-01 15:13,2018-12-01 15:14
1.81E+17," 디큐 면세점 한미선입니다
아 네
여쭤볼 게 있는데요
네
근래 하나 그리스 패킹이 들어가 있나요
고객님 몽클레어 말고 아까
두번째 말씀하신 브랜드는 달로 기스요
로비치요
노비스요
잠시만 기다려 주시겠습니까
네
일 팔 사공
네
고객님 기다려주셔서 감사드립니다
고객님 말씀하세요
네 네
미수나 몽클레어 브랜드는 입 점이 안 되어 있습니다
아 네
알겠습니다
감사합니다
좋은 하루 보내세요
",상품,입점브랜드,2,209,2018-12-01 11:13,2018-12-01 11:13
1.81E+16," 디큐 면세점 최고은입니다
아 네
혹시 오프라인 지점으로 연락 드렸는데 제이 공항 제이 인천이 제이터미널 것도 문의드릴 수 있나요
네
네
저희 오프라인 매장 말씀하신 거라면 확인 가능합니다
네 네
제이이 터미널에 있는 거예요
네 네
아 혹시 거기에 에프에스 환불하나요
현장에서 칠하나요
아 죄송하지만 저희가 인천공항점 디큐 면세점이 주류 담배 식품밖에 없기 때문에 저희 전자기기 매장이 없습니다
아 네
알겠습니다
감사합니다
감사합니다
좋은 하루 되십시오
",상품,입점브랜드,2,209,2018-12-01 16:07,2018-12-01 16:08
1.81E+17," 디큐 면세점 이은정입니다
예
거기 화장품 네네
네 네
수요일날이라고 있는데 그 매장 연결을 좀 할 수 있나요
예 예
고객님 저희 대표 번호인데요
어느 지점 길로 연결해 드릴까요
인천공항
고객님 디큐 면세점 인천공항에는 화장품 구나 자체가 입 점이 안 되어 있습니다
다른 면세점 쪽으로 문의 주셔야 되세요
아 그래요
네
아
아 그럼 제가 다시 전화해요
네
감사합니다
네
즐거운 하루 되십시오
",상품,입점브랜드,2,209,2018-12-01 15:19,2018-12-01 15:20
1.81E+17," 디큐 면세점 한미선입니다
아 네
수고하십니까
네
그러는지 모르겠는데요
감사합니다
네
그 선불카드 때문에 그러는데 혹시 결제할 때 네
네
그 국민카드랑 동영이라고 지금 되어 있는데
네
신용카드 여야지만 되는 건가요
네
그 행사 카드는 법인이나 기프트 카드 체크 카드 비씨카드 달팡 카드는 제외되세요
네 네
아 네
혹시 뭐 체크 카드 말씀하시는 거세요
아네네네
체크 카드는 고객님 행사 카드에서 제외가 됩니다
아 네
알겠습니다
네
감사합니다
네 네
좋은 하루 보내세요
",행사/제휴,"증정문의(사은품, 선불카드, 쿠폰 등)",3,301,2018-12-01 10:56,2018-12-01 10:57
